Heliostat field,,,"IFS(SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>1200,1600,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>800,1200,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>400,800,SQRT(POWER(A3,2)+POWER(B3,2)+POWER(180,2))>0,400)",,8*COS(M3),8*sin(M3),"IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.3),AND(D3=400,O3<=0.5),NORM.INV(RAND(),173,0.3),AND(D3=800,O3>0.5),NORM.INV(RAND(),184,0.8),AND(D3=800,O3<=0.5),NORM.INV(RAND(),176,0.8),AND(D3=1200,O3>0.5),NORM.INV(RAND(),182,0.9),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),178,0.9),D3=1600,NORM.INV(RAND(),180,1.2))",,,,"NORM.INV(RAND(),0,0.28)","ATAN2(A3,B3)","IFS(AND(D3=400,O3>0.5),NORM.INV(RAND(),187,0.1),AND(D3=400,O3<=0.5),NORM.INV(RAND(),172,0.1),AND(D3=800,O3>0.5),NORM.INV(RAND(),185,0.1),AND(D3=800,O3<=0.5),NORM.INV(RAND(),175,0.1),AND(D3=1200,O3>0.5),NORM.INV(RAND(),183,0.1),AND(D3=1200,O3<=0.5),NORM.INV(RAND(),177,0.1),D3=1600,NORM.INV(RAND(),180,0.1))",RAND()
Heliostat x,Heliostat y,Heliostat z,Focal Length x,Focal Length y,Aiming point x,Aiming point y,Aiming point z,Heliostat width (x),Heliostat length (y),Heliostat z-normal rotation,,theta,,
369.908328,10.479024,0,800,800,7.996791869,0.22653876,176.4847389,11.415,10.421,0,0.152352363,0.028321131,174.9198922,0.132200837
369.908328,-10.479024,0,800,800,7.996791869,-0.22653876,184.0767081,11.415,10.421,0,-0.602452797,-0.028321131,185.1789712,0.544439061
368.250216,-36.4998,0,800,800,7.960990595,-0.78906828,177.0194419,11.415,10.421,0,0.377073286,-0.098794166,175.0085118,0.331824203
364.766352,-62.340744,0,800,800,7.885663332,-1.347706871,183.4171886,11.415,10.421,0,0.027940116,-0.169270539,184.9646383,0.920495501
359.471976,-87.87384,0,800,800,7.771177528,-1.899684138,176.6227926,11.415,10.421,0,-0.001908402,-0.239750754,174.9995798,0.369852877
352.391472,-112.968024,0,800,800,7.618119808,-2.442181522,183.8220217,11.415,10.421,0,0.176002416,-0.310224776,185.003006,0.834776498
343.561416,-137.501376,0,800,800,7.427240803,-2.97255682,175.9827835,11.415,10.421,0,-0.019260045,-0.380699094,174.9804241,0.011194631
333.027528,-161.355024,0,800,800,7.199470451,-3.488212324,177.734521,11.415,10.421,0,-0.185908003,-0.451178646,174.8902411,0.479522639
320.835528,-184.404,0,800,800,6.935964304,-3.986527207,183.1287535,11.415,10.421,0,0.073744608,-0.521655235,184.9360802,0.773932923
307.05552,-206.541624,0,800,800,6.638007137,-4.465071249,184.4962007,11.415,10.421,0,-0.023280153,-0.592135114,185.1297307,0.9729688
291.748464,-227.649024,0,800,800,6.307124883,-4.921399771,183.4273777,11.415,10.421,0,0.299723745,-0.662607882,185.2734181,0.98008852
274.993608,-247.628664,0,800,800,5.944908046,-5.353323111,183.81667,11.415,10.421,0,-0.494785232,-0.733085091,184.9441891,0.975958714
256.873248,-266.37996,0,800,800,5.553161388,-5.758680283,185.1959963,11.415,10.421,0,-0.087947725,-0.803564638,185.2201874,0.844241949
237.478824,-283.805376,0,800,800,5.133895751,-6.135398472,175.492894,11.415,10.421,0,-0.311960016,-0.874035352,174.8835949,0.065805302
216.901776,-299.825664,0,800,800,4.689052167,-6.481727376,183.5362677,11.415,10.421,0,-0.007763336,-0.944520406,184.9397505,0.831202259
195.251832,-314.35548,0,800,800,4.221003841,-6.795816844,174.0819742,11.415,10.421,0,0.114430909,-1.014993468,175.0899339,0.363454136
172.629576,-327.321672,0,800,800,3.731980102,-7.07618008,176.2829581,11.415,10.421,0,-0.47224212,-1.085469452,175.0388161,0.45589574
149.150832,-338.666328,0,800,800,3.224401792,-7.321422886,174.4310786,11.415,10.421,0,-0.034943747,-1.155948987,174.8717509,0.02925984
124.934472,-348.328488,0,800,800,2.700877941,-7.530289393,175.7800195,11.415,10.421,0,-0.014311486,-1.226419942,174.8774145,0.330286077
100.093272,-356.262432,0,800,800,2.163850243,-7.701801875,183.1478259,11.415,10.421,0,0.299294616,-1.296903416,184.9126209,0.537722708
74.758296,-362.425488,0,800,800,1.616153378,-7.835052537,184.6839717,11.415,10.421,0,0.201471525,-1.367377162,184.9415779,0.924049322
49.051464,-366.790224,0,800,800,1.060412972,-7.929408826,177.4423136,11.415,10.421,0,0.29411111,-1.43785345,175.0309018,0.217871096
23.100792,-369.335304,0,800,800,0.499399594,-7.984397288,183.959606,11.415,10.421,0,0.179048559,-1.508330763,184.9493602,0.68927711
-23.100792,-369.335304,0,800,800,-0.499399594,-7.984397288,174.8223858,11.415,10.421,0,-0.108082363,-1.633261891,175.0008614,0.128958044
-49.008792,-366.79632,0,800,800,-1.059489361,-7.929532287,184.7297403,11.415,10.421,0,0.066700526,-1.703622725,184.9652216,0.831804305
-74.676,-362.443776,0,800,800,-1.614368622,-7.835420471,176.2405149,11.415,10.421,0,-0.050782494,-1.773987706,174.9505469,0.076518837
-99.971352,-356.29596,0,800,800,-2.16121849,-7.702540791,175.9068897,11.415,10.421,0,0.077559677,-1.844347548,175.0298045,0.450764077
-124.772928,-348.3864,0,800,800,-2.697385532,-7.531541097,175.8129688,11.415,10.421,0,-0.198089051,-1.914708969,174.8994646,0.02501191
-148.95576,-338.75472,0,800,800,-3.220164351,-7.323287619,176.3546845,11.415,10.421,0,0.095351962,-1.985064968,175.2468467,0.477340137
-172.404024,-327.443592,0,800,800,-3.727076724,-7.078763952,175.4674535,11.415,10.421,0,-0.244503983,-2.055430387,175.0499746,0.186707262
-194.9958,-314.513976,0,800,800,-4.21547261,-6.799249273,175.1175595,11.415,10.421,0,-0.17473804,-2.125785474,175.2386023,0.219377562
-216.624408,-300.026832,0,800,800,-4.683048672,-6.48606623,184.0472173,11.415,10.421,0,0.264426087,-2.196146339,184.9712493,0.539898614
-237.18012,-284.055312,0,800,800,-5.12743553,-6.140798391,183.9250069,11.415,10.421,0,-0.167873156,-2.266504822,184.9297458,0.644840455
-256.5654,-266.675616,0,800,800,-5.546515555,-5.765081543,183.3773497,11.415,10.421,0,0.080001256,-2.336874602,185.0261153,0.57890722
-274.676616,-247.979184,0,800,800,-5.938066489,-5.360910965,184.3018686,11.415,10.421,0,0.169967954,-2.407230466,185.0733327,0.967213495
-291.431472,-228.054408,0,800,800,-6.30027499,-4.930165823,176.0430902,11.415,10.421,0,-0.199624282,-2.477594151,175.0020002,0.139241819
-306.744624,-207.001872,0,800,800,-6.631298101,-4.475029106,184.108622,11.415,10.421,0,0.251463801,-2.547956654,184.9719774,0.521248731
-320.536824,-184.925208,0,800,800,-6.929483591,-3.997781529,176.3710214,11.415,10.421,0,0.061554875,-2.618314057,174.9821818,0.327021716
-332.744064,-161.934144,0,800,800,-7.193381829,-3.500751043,176.277337,11.415,10.421,0,-0.27778567,-2.688671654,175.0577493,0.421001404
-343.305384,-138.138408,0,800,800,-7.421713083,-2.986331347,176.94092,11.415,10.421,0,0.474516747,-2.759038274,175.0980189,0.233228146
-352.168968,-113.662968,0,800,800,-7.613289395,-2.457198525,176.5868717,11.415,10.421,0,-0.325820637,-2.829396032,175.2059709,0.184432343
-359.289096,-88.623648,0,800,800,-7.767198669,-1.91588748,176.8945771,11.415,10.421,0,0.444567318,-2.89975631,174.9369685,0.076455062
-364.629192,-63.145416,0,800,800,-7.882671349,-1.365097947,175.8517043,11.415,10.421,0,-0.04426881,-2.970116292,175.0507084,0.0968522
-368.164872,-37.35324,0,800,800,-7.959140345,-0.807517778,176.2522903,11.415,10.421,0,-0.308832425,-3.040480731,174.8982627,0.486644271
-369.880896,-11.378184,0,800,800,-7.996217543,-0.245977653,177.1004212,11.415,10.421,0,0.048082832,-3.1108406,174.98595,0.229602187
-369.880896,11.378184,0,800,800,-7.996217543,0.245977653,175.8075534,11.415,10.421,0,0.310259017,3.1108406,174.9648198,0.286290443
-368.085624,38.14572,0,800,800,-7.957383983,0.824645467,176.3010903,11.415,10.421,0,0.199866365,3.038328542,175.1917543,0.29429413
-364.354872,64.715136,0,800,800,-7.876720006,1.399028929,183.5368735,11.415,10.421,0,-0.00731856,2.96581017,185.1290687,0.532128926
-358.706928,90.943176,0,800,800,-7.754655238,1.966042251,175.0810439,11.415,10.421,0,-0.174828803,2.893293861,174.8947498,0.41325189
-351.17532,116.69268,0,800,800,-7.591835188,2.522704597,175.8637605,11.415,10.421,0,-0.39675802,2.82077977,175.1624819,0.026272352
-341.799672,141.829536,0,800,800,-7.389112718,3.06610718,183.8714113,11.415,10.421,0,-0.324794701,2.748265741,185.0976304,0.58881903
-330.625704,166.219632,0,800,800,-7.147559133,3.593382591,176.9005637,11.415,10.421,0,0.080411576,2.675753358,174.8778339,0.46279407
-317.714376,189.738,0,800,800,-6.868423099,4.101800109,183.883275,11.415,10.421,0,0.086090158,2.603236899,185.2599256,0.754586627
-303.132744,212.256624,0,800,800,-6.553208314,4.588622973,183.2855815,11.415,10.421,0,-0.305342012,2.530725663,185.0212648,0.955475611
-286.957008,233.662728,0,800,800,-6.203510847,5.051381313,182.514286,11.415,10.421,0,0.362089378,2.458206153,184.8246632,0.854381374
374.260872,-76.919328,0,800,800,7.836211605,-1.610524038,177.0506479,11.415,10.421,0,0.016026984,-0.202700737,174.9296302,0.064647276
367.905792,-103.11384,0,800,800,7.703167086,-2.158985142,183.6079703,11.415,10.421,0,-0.158639622,-0.273261283,185.0602319,0.612484995
359.721912,-128.796288,0,800,800,7.531782988,-2.696710038,175.0878819,11.415,10.421,0,-0.437006973,-0.343822955,175.098374,0.359518377
349.745808,-153.835608,0,800,800,7.322925783,-3.220987112,176.6014525,11.415,10.421,0,-0.370487799,-0.414380992,175.1120867,0.365152066
338.029296,-178.112928,0,800,800,7.077595182,-3.729295703,184.2644246,11.415,10.421,0,0.279836619,-0.484947556,185.0493645,0.651178672
324.630288,-201.500232,0,800,800,6.797069069,-4.218987091,176.3324623,11.415,10.421,0,0.084905513,-0.555506122,174.9136938,0.122298521
309.61584,-223.887792,0,800,800,6.482686315,-4.68772633,182.2178291,11.415,10.421,0,0.010205918,-0.626071386,184.9828531,0.975549391
293.062152,-245.159784,0,800,800,6.136066171,-5.133097695,175.3649286,11.415,10.421,0,-0.349244602,-0.696630908,175.0014484,0.404880568
275.048472,-265.209528,0,800,800,5.758919496,-5.552913311,182.9178991,11.415,10.421,0,-0.036055075,-0.767188611,185.0042545,0.617375401
255.66624,-283.942536,0,800,800,5.353082226,-5.945124951,185.1535866,11.415,10.421,0,-0.388951163,-0.837751754,185.0879669,0.900771078
235.009944,-301.261272,0,800,800,4.920594822,-6.307752896,183.0901349,11.415,10.421,0,0.09702285,-0.908316064,184.886035,0.882282455
213.186264,-317.080392,0,800,800,4.463649588,-6.638963199,174.6549531,11.415,10.421,0,-0.635425344,-0.978875368,174.9346026,0.362803198
190.298832,-331.320648,0,800,800,3.984455603,-6.937154571,174.6990828,11.415,10.421,0,0.033026254,-1.049439742,174.972025,0.19067932
166.46652,-343.911936,0,800,800,3.485463239,-7.200801761,184.5529183,11.415,10.421,0,-0.370389221,-1.11999949,185.1643944,0.954150554
141.805152,-354.793296,0,800,800,2.969100708,-7.428623088,183.6665751,11.415,10.421,0,-0.264586108,-1.190562519,185.0390539,0.600041956
116.439696,-363.909864,0,800,800,2.437988148,-7.619462828,174.7867639,11.415,10.421,0,0.069976882,-1.26112195,175.0547682,0.448398473
90.492072,-371.212872,0,800,800,1.894707701,-7.772392343,174.4075828,11.415,10.421,0,0.005435418,-1.331685893,175.1049746,0.26267359
64.096392,-376.668792,0,800,800,1.342039808,-7.886629772,184.2891386,11.415,10.421,0,0.29122347,-1.402244397,185.0549101,0.604593066
37.380672,-380.250192,0,800,800,0.782670962,-7.961622081,175.9104198,11.415,10.421,0,-0.221084921,-1.472805712,174.8454197,0.416581396
10.479024,-381.938784,0,800,800,0.219408609,-7.996990675,174.4507764,11.415,10.421,0,0.191575325,-1.543366811,175.1305221,0.273641819
-10.479024,-381.938784,0,800,800,-0.219408609,-7.996990675,175.7548184,11.415,10.421,0,-0.119615951,-1.598225842,174.9932064,0.436036382
-37.338,-380.25324,0,800,800,-0.781779833,-7.961709634,176.307573,11.415,10.421,0,-0.33854443,-1.668675015,175.0580561,0.143566691
-64.011048,-376.684032,0,800,800,-1.340250375,-7.886934064,183.3210974,11.415,10.421,0,-0.346972037,-1.739121366,184.9008913,0.894389873
-90.367104,-371.243352,0,800,800,-1.892090958,-7.77302977,184.7905669,11.415,10.421,0,-0.13313667,-1.809570102,184.9895364,0.769257427
-116.275104,-363.96168,0,800,800,-2.434546857,-7.620563076,175.404414,11.415,10.421,0,0.237050235,-1.880019092,175.0722341,0.006466692
-141.607032,-354.872544,0,800,800,-2.964951579,-7.430280084,176.1761155,11.415,10.421,0,-0.174044296,-1.950471664,175.0261263,0.398732471
-166.234872,-344.024712,0,800,800,-3.480606894,-7.203150397,182.9304006,11.415,10.421,0,0.126703319,-2.020918856,184.9307882,0.77219493
-190.039752,-331.47,0,800,800,-3.979024869,-6.940270967,183.234739,11.415,10.421,0,-0.056993531,-2.09137024,185.0371719,0.878373261
-212.899752,-317.272416,0,800,800,-4.457654748,-6.64298985,184.7216675,11.415,10.421,0,-0.216584384,-2.161814581,184.9762785,0.631983569
-234.705144,-301.499016,0,800,800,-4.914210729,-6.31272785,175.845966,11.415,10.421,0,0.119246188,-2.232264886,174.988405,0.135859048
-255.3462,-284.229048,0,800,800,-5.346395151,-5.951139293,177.6454835,11.415,10.421,0,-0.085470683,-2.302716668,175.0726531,0.153286415
-274.719288,-265.547856,0,800,800,-5.752054768,-5.560023916,183.8925344,11.415,10.421,0,-0.187842173,-2.373168595,184.9101155,0.700897379
-292.72992,-245.552976,0,800,800,-6.129145127,-5.141359743,176.0090841,11.415,10.421,0,0.016523441,-2.443614513,175.0360205,0.045133161
-309.289704,-224.338896,0,800,800,-6.475849981,-4.69716585,177.1179152,11.415,10.421,0,-0.040051539,-2.514064388,174.9771259,0.258888292
-324.313296,-202.009248,0,800,800,-6.790439305,-4.229649399,184.1877392,11.415,10.421,0,0.153398631,-2.584517103,185.1076357,0.758024582
-337.727544,-178.679856,0,800,800,-7.071316756,-3.741186889,184.4322571,11.415,10.421,0,0.102626254,-2.654964236,184.9710621,0.558368539
-349.46844,-154.463496,0,800,800,-7.317127374,-3.234137752,183.9617645,11.415,10.421,0,0.335500965,-2.725415133,185.052979,0.837308154
-359.475024,-129.482088,0,800,800,-7.52662488,-2.711073204,175.8937624,11.415,10.421,0,-0.18291653,-2.795862039,174.9425776,0.177153819
-367.698528,-103.857552,0,800,800,-7.698788846,-2.174545999,175.9567643,11.415,10.421,0,-0.293968731,-2.866310737,174.9927149,0.077170869
-374.09628,-77.714856,0,800,800,-7.832769638,-1.627181549,183.8138133,11.415,10.421,0,0.353263223,-2.936765741,185.0231392,0.926910312
-378.6378,-51.19116,0,800,800,-7.927873046,-1.071834396,182.7451064,11.415,10.421,0,0.039044476,-3.00720925,184.9879767,0.665279085
-381.301752,-24.411432,0,800,800,-7.983655322,-0.511123954,175.8840107,11.415,10.421,0,0.254043253,-3.077658613,175.1330149,0.365740859
-381.301752,24.411432,0,800,800,-7.983655322,0.511123954,182.8248645,11.415,10.421,0,-0.56274636,3.077658613,184.9681218,0.851974498
-378.525024,52.026312,0,800,800,-7.925489701,1.089317677,184.2402546,11.415,10.421,0,0.019137688,3.005003626,185.0813002,0.621521582
-373.748808,79.36992,0,800,800,-7.825490836,1.661834281,175.0768917,11.415,10.421,0,0.511607698,2.93233962,174.9373383,0.292661125
-367.000536,106.292904,0,800,800,-7.68420139,2.225544653,175.8568401,11.415,10.421,0,-0.198090907,2.859680236,174.8871518,0.262188186
-358.316784,132.655056,0,800,800,-7.502364152,2.777504658,176.2482093,11.415,10.421,0,-0.058996658,2.787021654,174.9789087,0.000592668
-347.740224,158.316168,0,800,800,-7.280939449,3.314803274,176.0772911,11.415,10.421,0,-0.693652718,2.714363711,175.166131,0.490952226
-335.328768,183.142128,0,800,800,-7.02109046,3.834617159,183.5888232,11.415,10.421,0,-0.016374617,2.641704769,184.861372,0.720359732
-321.149472,207.00492,0,800,800,-6.724168529,4.334230911,184.3741107,11.415,10.421,0,0.261378228,2.569040602,185.0745378,0.790749372
-305.275488,229.770432,0,800,800,-6.391811722,4.810898347,174.878736,11.415,10.421,0,0.303866839,2.496387588,174.9544585,0.131766777
-287.789112,251.325888,0,800,800,-6.025690834,5.262228613,176.2785828,11.415,10.421,0,-0.042811701,2.423726975,175.0276692,0.39889608
-268.784832,271.555464,0,800,800,-5.627774358,5.685785414,182.1647338,11.415,10.421,0,0.797876154,2.351066966,185.197666,0.80396467
-248.360184,290.35248,0,800,800,-5.200131867,6.079360868,184.0782844,11.415,10.421,0,0.503086013,2.278402454,184.8363529,0.855255804
-226.627944,307.616352,0,800,800,-4.745093773,6.440814008,176.1022182,11.415,10.421,0,-0.256890242,2.205745658,175.0525453,0.369429875
-203.69784,323.25564,0,800,800,-4.265002507,6.768290302,184.3726462,11.415,10.421,0,0.045985609,2.133086676,185.0308732,0.71546333
-185.144664,334.22844,0,800,800,-3.876535829,6.998033293,176.2746468,11.415,10.421,0,-0.041328912,2.076664406,174.9668661,0.211081401
-161.492184,346.277184,0,800,800,-3.381298331,7.250298035,182.9326207,11.415,10.421,0,-0.060167508,2.007177222,184.8332575,0.636210942
-137.059416,356.655624,0,800,800,-2.869719935,7.467577083,175.3507278,11.415,10.421,0,0.049965612,1.937687229,174.8437884,0.297302089
-111.965232,365.308896,0,800,800,-2.344317194,7.648802318,184.7620338,11.415,10.421,0,-0.151095298,1.868200838,185.0524901,0.882861742
-86.331552,372.200424,0,800,800,-1.807604841,7.793110081,183.8997077,11.415,10.421,0,0.171582011,1.798715094,184.8312232,0.7904977
-60.283344,377.29668,0,800,800,-1.262206549,7.899799657,175.8985593,11.415,10.421,0,0.361293429,1.72923418,174.8780989,0.264647832
-33.942528,380.57328,0,800,800,-0.710682169,7.968370652,183.7361513,11.415,10.421,0,-0.120335881,1.659748858,185.0762817,0.757245451
-7.43712,382.011936,0,800,800,-0.155716831,7.998484373,184.9456748,11.415,10.421,0,-0.122438667,1.59026216,184.9782262,0.603626437
5.60832,394.179552,0,800,800,0.113811128,7.999190398,175.5328099,11.415,10.421,0,-0.300891543,1.556569456,174.9487644,0.477615283
32.985456,392.838432,0,800,800,0.669380252,7.971946442,184.0642115,11.415,10.421,0,0.224775774,1.487025853,185.0838993,0.993039023
60.204096,389.59536,0,800,800,1.221737305,7.906159495,175.2729782,11.415,10.421,0,-0.230966775,1.41747922,174.9609433,0.363295706
87.133176,384.471672,0,800,800,1.768207113,7.802143526,183.7890589,11.415,10.421,0,-0.675136785,1.347930077,184.9679533,0.824888531
113.638584,377.485656,0,800,800,2.306096679,7.660412398,174.922218,11.415,10.421,0,-0.2305583,1.278384943,175.114671,0.260054246
139.595352,368.676936,0,800,800,2.832840352,7.481645243,183.4434276,11.415,10.421,0,-0.372775608,1.208839395,184.8603332,0.750467008
164.875464,358.085136,0,800,800,3.345862565,7.266718908,182.9828687,11.415,10.421,0,-0.077977619,1.139297385,185.1129944,0.833419222
189.360048,345.76512,0,800,800,3.842711848,7.016663427,183.3233771,11.415,10.421,0,0.152387291,1.069755168,185.0932716,0.650228841
212.930232,331.768704,0,800,800,4.32103888,6.732653488,176.6788391,11.415,10.421,0,0.081275975,1.00020492,174.82115,0.098157034
235.467144,316.172088,0,800,800,4.778388215,6.416151967,176.7124633,11.415,10.421,0,-0.211857204,0.9306678,175.1232123,0.36118641
256.8702,299.045376,0,800,800,5.212710675,6.068578698,184.142759,11.415,10.421,0,-0.033005717,0.861119263,185.1670844,0.599231328
277.029672,280.473912,0,800,800,5.621799094,5.691693504,176.5796563,11.415,10.421,0,-0.432958835,0.791576054,175.0221494,0.196985591
295.848024,260.54304,0,800,800,6.003727273,5.287273289,186.2568506,11.415,10.421,0,0.111469166,0.722029578,185.0594325,0.757640642
313.239912,239.356392,0,800,800,6.356624936,4.857295484,185.3721874,11.415,10.421,0,0.162550212,0.652483908,185.0501984,0.771724538
329.113896,217.011504,0,800,800,6.678774758,4.403858278,174.5861148,11.415,10.421,0,0.64590275,0.58294182,174.9320116,0.259696403
343.399872,193.618104,0,800,800,6.968649484,3.929112415,175.5975723,11.415,10.421,0,-0.378455435,0.513396902,175.1118265,0.185262601
356.02164,169.28592,0,800,800,7.224838068,3.43536241,176.6987596,11.415,10.421,0,-0.283091456,0.443850784,174.993414,0.195248188
366.924336,144.136872,0,800,800,7.446094644,2.92500847,174.9556065,11.415,10.421,0,-0.434562298,0.374305345,174.9029121,0.221510058
376.053096,118.29288,0,800,800,7.631341383,2.400547582,176.3151796,11.415,10.421,0,-0.009828507,0.304764408,174.9971816,0.181226426
383.365248,91.875864,0,800,800,7.779704938,1.864454633,183.673665,11.415,10.421,0,0.025055507,0.235219893,185.1122518,0.692043056
388.824216,65.01384,0,800,800,7.890459885,1.319334227,175.7750554,11.415,10.421,0,-0.26333361,0.165673634,174.9369215,0.431207458
392.39952,37.837872,0,800,800,7.96306478,0.767853707,184.1552061,11.415,10.421,0,-0.32015169,0.096129699,184.9560331,0.662918219
394.082016,10.479024,0,800,800,7.99717318,0.212652611,183.7333487,11.415,10.421,0,0.100518648,0.026584708,185.0116601,0.759098868
394.082016,-10.479024,0,800,800,7.99717318,-0.212652611,185.2992347,11.415,10.421,0,0.370760054,-0.026584708,185.0216744,0.572855858
392.359896,-38.26764,0,800,800,7.962219375,-0.776571071,184.3747372,11.415,10.421,0,-0.21950808,-0.097224482,185.0804347,0.587192014
388.677912,-65.86728,0,800,800,7.887543004,-1.336662021,184.9980802,11.415,10.421,0,0.08793391,-0.167870083,185.0960297,0.757171617
383.060448,-93.134688,0,800,800,7.77353735,-1.890004514,175.8632493,11.415,10.421,0,0.004728494,-0.238505363,174.8580618,0.226113628
375.531888,-119.941848,0,800,800,7.620737177,-2.434001823,176.8493499,11.415,10.421,0,0.218670617,-0.309151244,175.0696488,0.419286758
366.128808,-146.148552,0,800,800,7.429931726,-2.96582443,176.6370044,11.415,10.421,0,0.279698658,-0.379792812,175.0517073,0.315480166
354.899976,-171.626784,0,800,800,7.202061602,-3.482859269,175.234884,11.415,10.421,0,-0.424317914,-0.450435246,175.0476502,0.477683669
341.900256,-196.248528,0,800,800,6.938266115,-3.98251972,174.7763285,11.415,10.421,0,0.072347908,-0.521077547,175.1335056,0.117304314
327.196704,-219.891864,0,800,800,6.639865257,-4.462307628,184.540828,11.415,10.421,0,-0.386916507,-0.591718839,185.034432,0.68246345
310.859424,-242.43792,0,800,800,6.308337595,-4.9198452,175.3475627,11.415,10.421,0,0.404363756,-0.662361427,174.918763,0.126283879
